id,name,description,city,country,capacity
e5d95cbd-ef82-4410-a7b5-44fe357add24,Gonzalez-Jones,Adaptive cohesive Internet solution,Rome,Italy,273
03a94690-0d3d-4531-8c9f-ae655688fd86,Peters-Garcia,Total solution-oriented flexibility,Paris,France,474
ce64002f-30fa-495e-b19d-ed559966c8d4,Stokes-Zimmerman,Cross-group reciprocal pricing structure,Warsaw,Poland,314
852eb990-73ae-4ad6-a181-f1624914e426,Richmond-Garcia,Profound interactive function,Warsaw,Poland,104
e5065e47-f447-4aab-b94e-4d7bf41c67f2,Sims Ltd,Upgradable actuating protocol,Rome,Italy,128
77d9a510-5eb1-433d-8041-ae5dcc305c96,Crawford-Morgan,Synergistic 4thgeneration secured line,Warsaw,Poland,41
0bb59cee-0ef4-471d-80cd-5802dd1cdd56,"Miller, Quinn and Ingram",Diverse local ability,Berlin,Germany,393
2488d96e-e87d-4caa-aa4a-34761d824ca5,Anderson Ltd,Universal 3rdgeneration encryption,Warsaw,Poland,270
f432280a-f9e6-41d5-967e-980ab9a9cb75,Santos Inc,Self-enabling human-resource knowledge user,Paris,France,255
84c303e1-0a79-401d-9ed2-43ca89ad6359,Nielsen-Holder,Integrated real-time matrices,Amsterdam,Netherlands,281
a802d9f6-4a66-49a4-9909-fcc74c418308,Rivera and Sons,Streamlined 4thgeneration definition,Vienna,Austria,375
f7d5bc6d-1dcd-44b2-9e33-7686db30238c,"Castillo, Jackson and Moore",Organized asymmetric hardware,Vienna,Austria,220
8675cc3a-69b0-47b0-842c-33abd105116f,Mitchell-Hoffman,Inverse asymmetric customer loyalty,Berlin,Germany,95
7949fb31-330a-4022-b2fa-e01dd966fb69,Flores and Sons,Customizable upward-trending encryption,London,United Kingdom,337
94a52292-59e7-46df-b0e4-eee23acb9228,Richmond LLC,Front-line systematic complexity,Warsaw,Poland,158
6247a8b1-872a-4af7-b2b3-ee4a459272ef,"Serrano, Martin and Huff",Future-proofed mobile moratorium,Amsterdam,Netherlands,77
75b94d99-0406-4633-b07e-f5d7cbc785b0,Brown LLC,Customer-focused stable focus group,Vienna,Austria,386
7eac8cc3-d9a0-427b-bf76-a77ed68483ce,"Hood, Navarro and Gonzales",Switchable homogeneous infrastructure,Rome,Italy,354
6eabc6c6-7d20-48ad-bb13-cc4875dccc27,"Cooper, Kim and Kelly",Self-enabling scalable Graphic Interface,Rome,Italy,486
2e546ac3-937c-4f81-a076-70262d841e2c,Douglas-Mendoza,Managed value-added pricing structure,Warsaw,Poland,457
c124b8b1-3107-4284-9fc3-7dc7f14d33d3,Bender-White,Right-sized logistical contingency,Budapest,Hungary,232
9be97870-6884-45a7-8d33-e9f7a4814414,"Casey, Gonzales and Evans",Digitized 4thgeneration structure,Amsterdam,Netherlands,220
bb537194-07f5-4a2e-a64a-fd1e35556104,Huang Ltd,Streamlined 6thgeneration analyzer,Budapest,Hungary,294
55ec574f-ba9d-489e-8462-795d6aeb774d,Rivera and Sons,Cross-platform systemic system engine,Vienna,Austria,111
98d4d939-08f3-4621-935e-6459c6307561,"Barr, Beck and Spence",Assimilated 24hour moderator,Budapest,Hungary,150
d23d4f5f-d92b-4daf-a1d5-74d9776daeb3,Figueroa-Clements,Face-to-face zero-defect flexibility,Budapest,Hungary,107
ab01bda0-e6d8-4097-91c7-59b9590112a8,"Hampton, Sanchez and Miller",Synchronized even-keeled approach,Amsterdam,Netherlands,106
e980f6c9-941c-405a-9705-20b36e2b71aa,Lopez-Henry,Upgradable web-enabled adapter,Berlin,Germany,483
6e7e0992-affa-4fcf-bb5b-54f8831c31e5,"David, Coleman and Prince",Grass-roots logistical matrix,Paris,France,171
9d36b7c2-de18-4597-813b-95b5522586ec,Martinez-Hubbard,Exclusive intangible website,Budapest,Hungary,254
9e1f7e8b-19ab-462b-8171-b6b2ce60a8f9,Jennings LLC,Reverse-engineered upward-trending open architecture,Budapest,Hungary,335
c188c4a3-b7b6-4fd3-9fc9-c8a362c7cd77,Thornton LLC,Right-sized zero administration definition,Vienna,Austria,365
619951a3-2c7d-445e-af8b-3d6225c7d20d,Nelson-Smith,Robust composite approach,Warsaw,Poland,472
68d052e0-79e8-4491-a124-049cf7e05aaa,Parker and Sons,Open-source bottom-line artificial intelligence,Amsterdam,Netherlands,301
5d9e8679-46b6-442a-9849-8285a8487b66,"Simmons, Bell and Mejia",Decentralized well-modulated website,Prague,Czech Republic,363
44a9857b-0ff8-438a-8764-1dcf54a77a17,Walker Ltd,Fundamental zero administration moderator,Budapest,Hungary,190
2ea2c211-8c78-4a05-b15b-f4e7049611b4,Hopkins-Evans,Front-line multimedia concept,Paris,France,327
393f59cc-88bc-434b-ab41-a7883dab39e5,Wells-Christian,De-engineered stable contingency,Paris,France,472
e05c3eb6-81e4-4c55-994a-d1cca7808a65,"Hill, George and Thomas",Implemented analyzing open architecture,Vienna,Austria,185
71b1f85c-e4b9-4351-bd73-001420fc34a7,Davis-Michael,Pre-emptive coherent Graphical User Interface,Madrid,Spain,83
7b75c6e5-4262-49ee-a5e0-0d3fa84d797f,Baker-House,Grass-roots multimedia moratorium,Rome,Italy,275
1b1171a6-0337-41d5-8602-6e71a54f944f,Compton-Bennett,Seamless composite encryption,Prague,Czech Republic,79
57949b65-ba63-4d86-a8c4-737a310bbe55,Harmon LLC,Multi-channeled client-server projection,Paris,France,212
9230c41b-8b1e-46b0-bb67-0741395e46bd,Chen-Garcia,Open-architected 4thgeneration database,Warsaw,Poland,424
b492ec2e-f939-456f-993e-3cc2acb34503,Villarreal-Jones,Business-focused dedicated firmware,Madrid,Spain,48
ea52ced7-fa35-453d-8556-ada63fe1e1a1,"Gonzalez, Becker and Lewis",Future-proofed impactful concept,Prague,Czech Republic,453
bb47ae3a-80db-4905-a216-2ca9d89183cd,"Perry, Bright and Brewer",Upgradable composite algorithm,Budapest,Hungary,107
e4167581-1052-422c-be74-b451ecaec466,Buck Ltd,Public-key even-keeled initiative,Warsaw,Poland,189
b43ca9a2-4850-410c-83ef-875fab83b91b,Cruz-Collins,Multi-tiered contextually-based conglomeration,Prague,Czech Republic,455
8031f8f4-8ee4-4de8-8222-6d8546e9c36c,Rose Inc,Grass-roots leadingedge contingency,Warsaw,Poland,414
a3cf241b-4646-449e-8030-5b8b76dec26b,Johnson Group,Operative eco-centric support,Warsaw,Poland,131
bbddcade-e097-4f9b-b63b-8c43a487fe60,Woods Group,Synergized reciprocal functionalities,Budapest,Hungary,81
faaf051c-7a97-45cb-92f2-eafc2d47e179,Moody and Sons,Multi-channeled foreground hardware,London,United Kingdom,153
cbd18b59-b0b4-47df-a668-62e2557af8a7,Stein and Sons,Adaptive tangible standardization,Paris,France,348
db4c9ace-5552-494e-b8c8-5c82dbcedf17,"Michael, Berry and Parker",Fully-configurable coherent product,Amsterdam,Netherlands,291
6aa35e35-3781-49ed-b22c-a5c223f250cd,Austin-Campbell,Upgradable grid-enabled extranet,Madrid,Spain,308
02dc4084-2985-4f6e-9cd8-12ef5441b87f,Nelson-Dixon,Open-architected optimal software,Madrid,Spain,91
cb3a785a-9060-46d8-af7a-491c3faa0dc3,Coffey-Pierce,Ergonomic 5thgeneration ability,Budapest,Hungary,149
2490472e-cc92-4beb-adc5-6a79125b55e5,"Mendez, Campbell and Baxter",Stand-alone even-keeled circuit,Vienna,Austria,64
c900271d-6511-45a8-8f7c-514570901112,Burton Inc,Extended foreground open architecture,Budapest,Hungary,491
2246781b-f63f-4c30-8c57-e3dceb1aff6a,"Cain, Livingston and Meyers",Mandatory demand-driven help-desk,Berlin,Germany,92
fc3815b6-c231-4d9c-9f84-a202fcfc4a03,Mathews PLC,Assimilated optimal customer loyalty,Madrid,Spain,65
c2e88030-5987-42ac-82ad-96d5c190e352,Green PLC,Upgradable full-range access,Budapest,Hungary,487
a9db8726-8c78-4686-ad40-1a791e491dd2,Walker-Marks,Innovative optimal website,Prague,Czech Republic,375
e70582ee-79ca-49a2-8cb8-74628e3df1a0,Mcpherson-Mendoza,Intuitive discrete capability,Budapest,Hungary,404
3f5ee68b-0f8b-404e-ba46-3dc741c9ba55,"Flowers, Moon and Kelly",Cross-platform systemic leverage,Prague,Czech Republic,245
49e6a049-05ac-4deb-98a1-d0ffd0e361b4,"Franklin, Compton and Martin",Fundamental cohesive conglomeration,Paris,France,61
66685217-9199-4f1e-a838-51b4e4c9c2a2,Conrad PLC,Future-proofed 3rdgeneration definition,Madrid,Spain,349
a74cad2c-7939-4769-9ce8-e13487e6f784,Peterson LLC,Configurable 5thgeneration alliance,Budapest,Hungary,167
4f8efa0a-1527-4d06-9b3b-dd2b90891c7d,Patton-King,Phased multi-state instruction set,Warsaw,Poland,177
ee24272d-4f9f-4366-af45-f1a54dcdb9e4,Garcia-Jackson,Reverse-engineered impactful firmware,Vienna,Austria,22
591deef0-3d5a-470c-8b1e-a65434e3bebc,Fernandez Ltd,Customer-focused intermediate groupware,Budapest,Hungary,353
50b28049-c7e2-48ec-9332-fd5f0055ba69,"Anderson, Taylor and Arnold",Adaptive fresh-thinking encoding,Prague,Czech Republic,192
d79e3a64-79ef-435f-bb2a-112b56ca653f,Davis Ltd,Polarized empowering service-desk,Prague,Czech Republic,422
0ac7c11a-4b2e-403c-815a-d5b1d744e9b6,Salinas-Mccormick,User-friendly mission-critical customer loyalty,Rome,Italy,229
68802b62-a62f-4ad0-9528-b6d064647878,Cooper-Benton,Upgradable intangible forecast,Prague,Czech Republic,367
50908987-7c0f-4126-a4e2-bb9be51f2b02,Mccarthy Inc,Synergistic regional challenge,Rome,Italy,266
fd7eb098-4ce0-4b4b-a53d-c59540601c24,Cortez-Atkinson,Reduced contextually-based leverage,Paris,France,272
286753eb-27fe-4347-87d3-88839f34778a,Mooney-Bautista,Enhanced leadingedge matrix,Berlin,Germany,162
4e70ea6c-c0e9-4fca-99d8-34753fea724b,Walters and Sons,Total neutral framework,Budapest,Hungary,426
c17b257a-6066-4414-a96a-efe36b906b5d,"Campbell, Thompson and Moreno",Synchronized tertiary artificial intelligence,Prague,Czech Republic,115
7c3d3ad0-ee19-4a3e-94d0-c53cad004e50,Frey Inc,Multi-lateral maximized parallelism,London,United Kingdom,455
b292f4ce-0673-4228-94b7-42d85a81e1f0,Jones-Ferrell,Organized incremental software,Madrid,Spain,252
fdfa12be-cb7f-401b-87e7-41dc8849386a,Marsh-Ford,Diverse fresh-thinking workforce,Vienna,Austria,335
ed170df0-efa3-46d4-9ec2-4335ef02105d,"Mckee, Mcneil and Hall",De-engineered zero tolerance superstructure,Prague,Czech Republic,411
d4f75189-688e-41e5-b436-1b3cce26d9cf,"Morrison, Davis and Garcia",Total grid-enabled time-frame,Paris,France,309
d5c44f0c-1cbe-4215-b63f-4a85c63726d0,Freeman Inc,Realigned upward-trending Internet solution,Budapest,Hungary,382
b6c9ba41-b533-4c65-916e-7064423bcb5b,Taylor and Sons,Implemented optimal success,Budapest,Hungary,270
6dbeafd0-046b-4de7-bec4-521165d3aa39,Gonzalez-Sanchez,Phased encompassing moderator,Prague,Czech Republic,257
c93e6d7a-fd95-4c72-a59a-fe3f98efe64c,Rodriguez-Steele,Innovative asymmetric parallelism,Madrid,Spain,474
1908177b-211a-4ee2-a835-94f20bdfa1fa,Johnson-Davis,Team-oriented dynamic model,Rome,Italy,472
62cad14b-e719-42fe-aaa0-3dd359639854,Gonzales Ltd,Fully-configurable multi-tasking intranet,London,United Kingdom,214
18d38866-be17-42c0-8aee-3c4d7df17bdb,Murphy LLC,User-centric eco-centric success,Berlin,Germany,186
7f65616e-5afb-42f1-b3ea-bf4511548539,Hughes-Adams,Exclusive hybrid infrastructure,Warsaw,Poland,199
bd984dab-d79e-4be2-92dc-2f7a1552c718,Banks and Sons,Customizable heuristic alliance,Madrid,Spain,42
d553ad61-0138-4056-9e2d-4bb2a6e91ad0,Jones Group,Expanded mobile portal,Amsterdam,Netherlands,355
574bc039-b28a-4196-8f32-152fa343e122,Hill-Kelly,Balanced intangible forecast,Madrid,Spain,420
ae2cf69a-8e02-40cb-b617-3ffc2e6fd2ed,Boyd-Nguyen,Ameliorated impactful frame,Vienna,Austria,86
94f4af66-5c84-4cda-ae0f-4eec9568c3c3,Richardson Ltd,Inverse next generation instruction set,London,United Kingdom,285
59d7c5aa-602e-46b9-89ac-5a59e99ce3e1,Martinez Ltd,Exclusive discrete definition,Rome,Italy,210
